track_id,seed_id,particleId,nStates,nMajorityHits,nMeasurements,nOutliers,nHoles,nSharedHits,chi2,ndf,chi2/ndf,pT,eta,phi,truthMatchProbability,good/duplicate/fake,Hits_ID
2978,237737,667|0|147|0|0,31,18,18,0,0,0,27.7142,38,0.729322,1.20437,-1.14189,2.57267,1,good,"[33382,34700,41005,59671,59962,72849,72996,121095,133885,143738,143647,151249,151187,192097,192103,191970,188400,188410,]"
2977,237562,97|0|17|0|0,24,12,12,0,0,0,18.0541,24,0.752256,1.53143,-0.618431,2.47587,1,good,"[32888,40954,59654,72678,120786,133717,143555,151089,191943,191950,200885,200886,]"
2976,237159,264|0|125|0|0,28,16,16,0,0,0,28.7596,32,0.898738,2.70909,-0.465228,2.51651,1,good,"[32941,34326,40961,59626,72681,72856,120810,133721,143557,151097,191957,191959,200888,200890,200802,200804,]"
2975,236924,367|0|68|0|0,23,12,12,0,0,0,31.4203,27,1.16371,2.26923,-0.96918,2.5314,1,good,"[32752,34136,40898,59598,72830,120758,133693,143533,151135,151085,191834,191841,]"
2974,236922,701|0|57|0|0,27,14,14,0,0,0,18.9388,28,0.676387,1.43144,-1.26682,2.52286,1,good,"[33137,34475,40938,59616,72837,120749,133689,143641,151102,187465,187499,187485,186680,186672,]"
2973,236726,20|0|152|0|0,26,14,14,0,0,0,14.6966,29,0.506779,1.51549,-0.389152,2.53897,1,good,"[32636,34039,40869,59617,72850,121100,120779,133714,143662,151148,192078,192082,200994,200996,]"
2972,236657,53|0|145|0|0,26,15,15,0,0,0,27.53,27,1.01963,1.22695,-0.317326,2.7182,1,good,"[41535,59940,73001,121124,133907,133732,143561,151099,151033,191798,191806,200707,200711,200640,200645,]"
2971,236580,273|0|2|0|0,25,13,13,0,0,0,19.0954,27,0.707239,1.18323,-0.387673,2.55069,1,good,"[32706,34110,40837,59593,72842,121111,133900,143654,151199,192080,192084,201106,201110,]"
2970,236565,20|0|153|0|0,25,13,13,0,0,0,19.3118,27,0.715252,2.26722,0.0704875,2.59456,1,good,"[32851,34236,40940,59647,72866,120493,133552,143361,150981,191688,191692,200575,200577,]"
2969,236329,253|0|19|0|0,27,13,13,0,0,0,30.3854,28,1.08519,2.05013,-2.0362,2.62217,1,good,"[40755,59461,59772,14521,120835,120475,114574,112422,108406,105641,101594,176898,176884,]"
2968,236240,479|0|65|0|0,26,11,11,0,0,0,23.1789,28,0.827817,1.08032,-2.43381,2.50051,1,good,"[32593,40621,14113,14489,10325,6845,110671,106668,102630,100340,96526,]"
2967,236144,636|0|4|0|0,25,13,13,0,0,0,33.3174,36,0.925484,4.46797,-2.83244,2.47213,1,good,"[32627,12125,14132,8554,9991,6509,6857,3969,1846,652,102682,98807,95424,]"
2966,236037,338|0|122|0|0,28,12,12,1,0,0,25.4941,30,0.849803,1.00788,-2.36644,2.52558,1,good,"[33885,40618,12093,14529,10370,6881,110696,106731,104436,100389,96594,96572,]"
2965,235845,206|0|475|0|0,23,9,9,1,0,0,17.5932,23,0.76492,1.44289,-2.61842,2.61428,1,good,"[33824,12073,8523,6873,3992,106722,102702,98823,96587,]"
2964,235838,54|0|130|0|0,26,12,12,0,0,0,39.3743,32,1.23045,1.68615,-2.6511,2.71044,1,good,"[33928,41232,12056,8508,10354,6869,3978,1850,106716,102689,98812,96557,]"
2963,235727,380|0|5|0|0,15,10,10,0,0,0,43.3199,30,1.444,1.19948,-2.96276,2.4728,1,good,"[12097,14096,8536,9969,5621,6494,3219,3572,3950,1831,]"
2962,235650,332|0|68|0|0,17,7,7,1,0,0,27.0185,20,1.35092,1.36139,-2.61796,2.48435,1,good,"[40598,14088,9962,6835,3943,1826,102620,]"
2961,235542,482|0|25|0|0,23,11,11,0,0,0,38.4434,30,1.28145,1.08698,-2.73632,2.60888,1,good,"[33895,12106,8543,5626,6889,4003,1870,671,102716,98839,95452,]"
2960,235394,139|0|8|0|0,23,11,11,0,0,0,28.1642,31,0.908523,1.35888,-2.97265,2.57342,1,good,"[32450,33861,12061,8513,5605,3983,1854,658,94,98817,95433,]"
2959,235110,20|0|143|0|0,26,14,14,0,0,0,15.5706,29,0.536917,2.99167,-0.409119,2.6509,1,good,"[34038,40868,41467,59917,72998,121099,133897,143750,143653,151202,192077,192081,200988,200991,]"
2958,235073,97|0|174|0|0,28,2,7,7,0,0,25.4079,12,2.11733,1.12143,-1.97166,2.44014,0.285714,fake,"[34678,40925,116260,179157,179140,176838,176819,]"
2957,234986,23|0|83|0|0,27,13,13,0,0,0,37.4923,32,1.17163,2.65915,-2.23462,2.66003,1,good,"[34040,40779,41380,59765,14507,10350,120825,114599,110721,108424,104449,101606,97805,]"
2956,234911,340|0|22|0|0,30,2,7,8,0,0,51.01,11,4.63727,1.18982,-1.91259,2.45128,0.285714,fake,"[33394,120698,133542,179264,179277,178237,178228,]"
2955,234900,299|0|23|0|0,28,16,16,0,0,0,31.1748,34,0.916907,1.05872,-0.787908,2.4956,1,good,"[32720,40893,59314,59596,72522,72663,120756,120410,133297,143092,150761,150694,191466,191468,200199,200204,]"
2954,234829,206|0|156|0|0,30,17,17,0,0,0,23.3082,36,0.647449,1.18068,-1.04516,2.49868,1,good,"[32687,40828,59312,59592,72510,72655,120741,120393,133477,133276,143311,143083,150747,191351,191354,188311,188294,]"
2953,234629,47|0|29|0|0,21,10,10,0,0,0,11.2352,22,0.510689,1.77832,1.06598,2.48521,1,good,"[32865,40944,59683,72725,120552,133592,143499,151069,191911,191914,]"
2952,234599,667|0|51|0|0,31,16,16,0,0,0,16.7028,31,0.5388,1.0058,-1.8487,2.47766,1,good,"[33118,40931,59585,72610,72757,120703,133551,116318,112440,109689,181521,181508,179302,179290,178240,178231,]"
2951,234564,434|0|140|0|0,26,13,13,0,0,0,24.5848,27,0.910549,1.61597,-1.23303,2.5153,1,good,"[32771,34163,40908,59604,72651,120744,133478,143292,150789,187401,187414,186585,186598,]"
2950,234515,244|0|143|0|0,26,12,12,0,0,0,24.4381,24,1.01826,1.85109,-1.51065,2.52365,1,good,"[34104,40835,59573,72602,120725,133461,143228,117324,183513,183530,182606,182620,]"
2949,234512,651|139|539|0|0,26,13,13,0,0,0,24.5575,27,0.909538,1.1231,-1.04983,2.53086,1,good,"[33112,34462,40929,59613,72660,120775,133495,143317,150751,191353,191356,188320,188302,]"
2948,234491,667|0|196|0|0,26,13,13,0,0,0,14.8718,27,0.550807,1.63025,-1.32872,2.52775,1,good,"[33383,34701,41006,59644,72675,120777,133483,143309,150792,187408,187421,186592,186605,]"
2947,234471,618|0|21|0|0,25,12,12,0,0,0,21.2137,29,0.731508,1.59056,-2.3076,2.53072,1,good,"[32817,34025,40774,14503,10341,114597,110679,110714,106675,104420,100371,97779,]"
2946,234453,321|0|26|0|0,26,13,13,0,0,0,32.7237,35,0.934962,2.54001,-2.56739,2.52669,1,good,"[32475,33877,40597,12086,8531,10317,6834,3941,1825,106696,102666,98792,96541,]"
2945,234443,573|0|116|0|0,26,13,13,0,0,0,26.6078,27,0.985476,1.62831,-1.27563,2.53095,1,good,"[33358,34678,40996,59638,72671,120770,133481,143308,150797,187407,187420,186589,186602,]"
2944,234431,49|0|72|0|0,26,12,12,0,0,0,42.4588,25,1.69835,1.08961,-1.39419,2.53908,1,good,"[33164,34499,40946,59620,72662,120738,133476,143290,185545,185556,184602,184587,]"
2943,234411,463|0|37|0|0,25,13,13,0,0,0,37.9333,29,1.30805,1.66054,-0.913479,2.50902,1,good,"[32779,34172,40911,59606,72659,72833,120763,133695,143544,151136,191836,191843,200825,]"
2942,234390,343|0|9|0|0,25,12,12,0,0,0,29.6213,30,0.987377,1.22816,-2.30669,2.50862,1,good,"[32740,34126,40758,14482,14530,10371,114579,110697,106697,104437,100390,97817,]"
2941,234385,315|0|338|0|0,28,14,14,0,0,0,28.1531,37,0.760895,1.90242,-2.37421,2.51653,1,good,"[32567,33875,40615,12084,14480,14526,10316,10365,6877,110695,106695,104434,100387,97793,]"
2940,234342,522|0|2|0|0,22,11,11,0,0,0,10.5353,25,0.421412,1.21368,-1.03034,2.54528,1,good,"[33057,34416,40986,59634,72666,120766,133491,143322,150831,191359,191362,]"
2939,234307,97|0|168|0|0,25,13,13,0,0,0,14.9549,27,0.553886,1.26921,-1.36503,2.52155,1,good,"[32892,34274,40880,59589,72812,121057,120740,133675,143632,185659,185652,184710,184702,]"
2938,234281,47|0|40|0|0,26,14,14,0,0,0,23.3076,29,0.803709,1.339,0.416199,2.52261,1,good,"[32644,34049,40945,59650,72867,120845,120497,133566,143591,151113,191991,191995,200924,200929,]"
2937,234140,495|0|5|0|0,25,12,12,0,0,0,22.2551,30,0.741836,1.95276,-2.33435,2.57267,1,good,"[32596,34000,40765,14542,10379,6890,114588,110706,106704,104414,100369,97801,]"
2936,234071,535|0|31|0|0,25,11,12,0,0,0,40.7081,29,1.40373,1.58946,-2.22917,2.55339,0.916667,good,"[32606,34009,40745,14545,10383,114592,110743,110710,108417,104443,101620,97821,]"
2935,234000,413|0|5|0|0,26,13,13,0,0,0,26.1445,27,0.968314,1.51697,-1.47798,2.58697,1,good,"[33011,34385,40905,59602,72819,120730,133466,143359,117334,185596,185576,184622,184629,]"
2934,233998,591|0|80|0|0,28,15,15,0,0,0,21.9445,32,0.685766,1.33265,-1.23282,2.55892,1,good,"[33085,34439,40923,59611,59910,72835,121093,133870,133687,143640,151157,187497,187484,186678,186670,]"
2933,233880,53|0|147|0|0,26,14,14,0,0,0,19.4951,29,0.672244,1.18858,-0.565156,2.60653,1,good,"[32870,34252,40875,59621,72852,120783,133716,133512,143456,150964,191625,191628,200540,200542,]"
2932,233843,606|0|4|0|0,24,12,12,0,0,0,35.9631,33,1.08979,1.83638,-2.78085,2.60736,1,good,"[32619,34023,40603,12124,8553,6898,4013,1877,677,102679,98805,95422,]"
2931,233790,206|0|269|0|0,28,14,14,0,0,0,19.0373,30,0.634576,1.05566,-2.04179,2.58058,1,good,"[32543,33953,40753,59769,14518,120827,114604,110730,108434,105659,101630,177035,177000,176987,]"
2930,233755,400|0|100|0|0,25,13,13,0,0,0,13.7004,28,0.489299,1.67728,1.03585,2.61601,1,good,"[34150,40976,59696,59982,72900,120566,133598,143403,151002,150937,191750,191753,200623,]"
2929,233731,213|0|168|0|0,28,14,14,0,0,0,31.9851,34,0.940737,1.3372,-2.16296,2.62624,1,good,"[34096,40796,59458,59770,14519,10361,120473,114572,110692,108378,104398,101592,97765,97786,]"
2928,233653,691|8|95|0|0,27,13,13,0,0,0,17.442,27,0.645999,1.72537,-1.64947,2.63206,1,good,"[32834,34219,40864,59868,72925,121033,133756,116339,113580,181523,181509,180518,180508,]"
2927,233502,430|0|97|0|0,30,17,17,0,0,0,20.6372,35,0.589634,1.24111,-0.985622,2.66418,1,good,"[34162,40907,41497,59905,72832,72981,121087,120762,133694,143534,143440,151015,191679,191684,191536,188325,188332,]"
2926,233477,73|130|496|0|0,31,2,7,8,0,0,15.1502,11,1.3773,1.03323,-1.88656,2.63152,0.285714,fake,"[34250,120697,116290,179170,179189,178147,178160,]"
2925,233377,95|0|7|0|0,28,16,16,0,0,0,39.8182,34,1.17112,1.11955,-0.441293,2.64431,1,good,"[34067,40878,41477,59923,72987,73123,121106,134072,133899,143842,143751,151315,192243,192251,201207,201212,]"
2924,233238,47|0|96|0|0,26,14,14,0,0,0,30.2277,29,1.04233,2.82184,0.113038,2.67912,1,good,"[34050,40873,41471,59919,72999,121123,133906,133731,143584,151042,191845,191849,200736,200739,]"
2923,233176,176|0|41|0|0,25,13,13,0,0,0,31.2098,36,0.866938,1.16235,-2.85746,2.58164,1,good,"[32414,33823,12069,8521,5610,3212,3989,1859,662,96,102699,98821,95437,]"
2922,233158,254|0|92|0|0,22,10,10,0,0,0,34.3427,28,1.22653,2.33929,-2.98454,2.66044,1,good,"[33827,12079,8527,5615,3214,1862,664,97,98826,95441,]"
2921,233140,461|0|90|0|0,26,11,11,1,0,0,35.2247,28,1.25803,1.05408,2.48771,2.47488,1,good,"[33649,40125,40710,81795,88385,90625,158701,162491,166274,171589,174771,]"
2920,232992,57|0|83|0|0,26,6,7,6,0,0,12.5795,15,0.838636,2.2698,2.68841,2.26881,0.857143,duplicate,"[32349,162413,166207,166247,170016,170060,174746,]"
2919,232922,687|0|70|0|0,22,11,11,0,0,0,19.6668,25,0.786672,2.48817,1.03947,2.37345,1,good,"[33131,40412,58909,59414,72328,120239,133205,143062,150675,191430,191436,]"
2918,232836,366|0|48|0|0,26,14,14,0,0,0,23.5998,29,0.813786,1.79371,0.646459,2.34971,1,good,"[33283,40520,59426,72333,72585,120224,133387,133197,143264,150934,191736,191738,200681,200682,]"
2917,232718,328|0|2|0|0,24,12,12,0,0,0,17.2305,24,0.717937,1.28227,0.689286,2.35088,1,good,"[32962,40457,59395,72570,120221,133370,143385,150998,191726,191731,200772,200776,]"
2916,232660,213|0|171|0|0,25,11,11,0,0,0,18.7915,28,0.671124,1.48879,2.51537,2.4343,1,good,"[33592,40114,81742,85515,88349,90591,158680,162467,166250,171574,174756,]"
2915,232611,566|0|3|0|0,22,11,11,0,0,0,12.7089,24,0.529538,2.49606,0.958551,2.3759,1,good,"[33533,40539,59450,72474,120253,133404,133212,143282,150940,191760,191766,]"
2914,232496,369|0|13|0|0,22,11,11,0,0,0,14.9774,24,0.624058,1.59791,1.00676,2.37721,1,good,"[32992,40466,59398,72573,120564,120225,133388,143402,151009,191749,191752,]"
2913,232415,440|0|40|0|0,32,2,7,10,0,0,22.4896,11,2.04451,1.11723,1.86605,2.43501,0.285714,fake,"[32997,72486,211440,211455,213551,217064,217055,]"
2912,232396,530|0|20|0|0,27,4,7,7,0,0,41.0982,11,3.7362,12.4174,1.97745,2.26145,0.571429,good,"[32945,120296,165227,213554,213565,213603,213583,]"
2911,232324,338|0|210|0|0,29,2,7,8,0,0,38.4809,11,3.49826,1.20969,1.59374,2.44792,0.285714,fake,"[33666,120291,156651,209422,209439,212644,214882,]"
2910,232120,566|0|84|0|0,29,17,17,0,0,0,30.0199,33,0.909693,1.30649,0.333361,2.3386,1,good,"[33352,40479,58924,72201,72325,120210,119852,132995,142927,150614,150549,191231,191236,191074,191077,200114,200117,]"
2909,232076,1|2|109|0|0,24,12,12,0,0,0,28.3419,24,1.18091,9.9304,0.450435,2.31263,1,good,"[32840,40416,58885,72309,120189,133172,143038,150729,191384,191389,200502,200505,]"
2908,231687,457|0|151|0|0,27,15,15,0,0,0,32.6078,38,0.858101,1.42575,2.13072,2.38553,1,good,"[33646,40090,58768,59263,82134,82178,85494,85545,120347,155019,155056,158651,164126,167888,172798,]"
2907,231274,431|0|188|0|0,27,14,14,0,0,0,30.4678,37,0.823455,1.21434,2.49482,2.25046,1,good,"[32327,39563,40149,81788,85162,85493,88331,90570,92346,158650,162485,166268,171586,174768,]"
2906,231243,440|0|4|0|0,24,10,10,0,0,0,14.9647,25,0.598588,3.63632,2.32332,2.39986,1,good,"[32329,40150,81790,85539,88379,158696,162487,167924,171616,175963,]"
2905,231117,591|0|58|0|0,15,7,7,0,0,0,19.3223,21,0.920107,3.8014,2.81571,2.28249,1,good,"[32385,81809,85177,88025,90579,92357,93809,]"
2904,230859,57|0|83|0|0,14,7,7,0,0,0,19.6174,21,0.934164,1.73338,2.68779,2.27168,1,good,"[32286,40133,81726,85120,88301,90545,92327,]"
2903,230850,287|0|13|0|0,17,8,8,0,0,0,20.6406,22,0.938209,1.43154,2.91285,2.37483,1,good,"[85144,88007,90270,92384,93828,94776,170073,173647,]"
2902,230767,485|0|103|0|0,21,7,8,1,0,0,28.5247,23,1.2402,1.39088,2.77345,2.34648,0.875,good,"[32378,81798,85167,88019,90627,92402,93839,170076,]"
2901,230601,226|0|114|0|0,29,16,16,0,0,0,40.8671,32,1.2771,1.02339,1.3259,2.41232,1,good,"[33218,40507,41121,59442,72468,72612,120595,133415,143510,151082,205956,205952,208628,208637,208616,208608,]"
2900,230553,334|0|2|0|0,26,14,14,0,0,0,23.3694,30,0.778981,2.22079,-0.0510424,2.42867,1,good,"[33261,40459,41063,59396,72555,72710,120503,133345,143364,150985,191689,191693,200737,200740,]"
2899,230471,54|0|37|0|0,26,13,13,0,0,0,30.5914,32,0.955982,1.95445,2.30843,2.45692,1,good,"[33567,40110,40691,82149,85508,88344,155035,158673,162466,167874,167903,171560,175949,]"
2898,230425,418|0|55|0|0,25,11,11,0,0,0,18.9289,27,0.701071,1.06186,2.22018,2.46777,1,good,"[33633,40087,40675,82173,85537,155055,158694,164124,167887,172797,175939,]"
2897,230229,550|0|8|0|0,28,16,16,0,0,0,17.8124,31,0.574593,2.15253,0.123143,2.2557,1,good,"[33343,39895,40476,58904,72187,120182,133165,132981,143035,150721,191545,191549,200580,200584,200485,200489,]"
2896,230086,457|0|58|0|0,24,11,11,0,0,0,20.907,29,0.72093,1.16083,2.63684,2.26601,1,good,"[32331,40152,81794,85164,88332,90571,92347,162490,166273,170084,174770,]"
2895,230027,430|0|10|0|0,23,11,11,0,0,0,25.7805,31,0.831629,1.83737,2.97972,2.36166,1,good,"[32324,81786,85160,88014,90272,90618,92397,93836,94779,170081,173656,]"
2894,230016,562|0|209|0|0,28,13,14,0,0,0,37.848,28,1.35171,1.5519,1.6004,2.30857,0.928571,good,"[33350,40538,58939,72102,119922,133034,142970,142861,157732,161447,209409,209389,212635,212627,]"
2893,230007,8|0|48|0|0,26,13,13,0,0,0,20.5548,26,0.790568,1.75534,1.19634,2.30577,1,good,"[33560,40546,58709,72095,119904,133018,142952,142839,150633,205863,205874,208550,208547,]"
2892,229953,30|0|27|0|0,17,6,7,0,0,0,23.9965,20,1.19982,1.00338,2.60084,2.32165,0.857143,good,"[33566,40109,81720,85463,88297,90542,162412,]"
2891,229930,178|0|74|0|0,23,6,7,4,0,0,25.7315,17,1.51362,1.07013,0.512869,2.32281,0.857143,good,"[33197,40435,58913,72193,119845,132992,200010,]"
2890,229913,1|2|284|0|0,26,14,14,0,0,0,28.7865,29,0.992637,2.59708,0.515394,2.31687,1,good,"[32843,40418,58886,72189,72318,120190,119841,132988,142924,150616,191237,191240,200226,200229,]"
2889,229908,353|0|274|0|0,24,11,11,0,0,0,29.2413,29,1.00832,1.45702,2.57053,2.32515,1,good,"[32310,40144,81772,85149,88321,90562,92338,162438,166223,170028,174731,]"
2888,229900,472|0|19|0|0,28,16,16,0,0,0,18.1012,30,0.603372,1.29026,0.749855,2.32531,1,good,"[33316,40472,58902,72198,120230,119868,132994,142933,142828,150558,191097,191100,200124,200128,200030,200031,]"
2887,229720,213|0|64|0|0,27,15,15,0,0,0,47.7622,29,1.64697,1.35041,0.260848,2.31596,1,good,"[33209,40440,58893,59393,72312,120197,133174,143245,150924,191697,191703,200752,200758,200668,200671,]"
2886,229715,204|102|400|0|0,31,15,15,0,0,0,33.5141,31,1.0811,1.01121,1.85832,2.35642,1,good,"[33204,40558,58735,72115,72242,120295,119949,133062,156633,160290,165229,213539,213526,217060,217052,]"
2885,229653,404|0|27|0|0,30,15,15,0,0,0,26.353,31,0.850096,1.43707,1.69063,2.32935,1,good,"[33492,40574,58741,59238,72243,120291,133244,156687,161466,165268,165249,211496,211508,214920,214933,]"
2884,229649,121|0|19|0|0,28,15,15,0,0,0,24.8429,32,0.776339,1.13313,1.08064,2.32509,1,good,"[32898,40432,58891,59390,72320,72567,120217,133396,143397,143269,151006,191755,191761,206848,206836,]"
2883,229593,606|0|134|0|0,27,15,15,0,0,0,17.7507,32,0.55471,1.18005,0.822761,2.33283,1,good,"[33546,40541,58940,59452,72337,72589,120255,133405,143405,143277,151004,191743,191754,200785,200787,]"
2882,229559,573|0|115|0|0,29,17,17,0,0,0,30.3394,34,0.892336,1.41792,-0.898562,2.33639,1,good,"[33357,40481,58878,59375,72295,72538,120442,133506,133303,143328,150960,191781,191784,200733,200735,200654,200656,]"
2881,229403,286|0|59|0|0,27,6,12,1,0,0,22.004,25,0.880159,1.14996,1.53872,2.38851,0.5,good,"[33463,40566,58737,59235,72234,120289,133039,157717,209421,209438,212633,212625,]"
2880,229396,687|0|14|0|0,29,15,15,0,0,0,27.2479,28,0.97314,1.10564,1.68639,2.35703,1,good,"[33127,40545,59454,72481,120625,120282,133440,156699,161488,209549,209535,211564,211550,214959,214955,]"
2879,229348,493|13|134|0|0,27,15,15,0,0,0,46.6547,29,1.60878,1.71095,0.457323,2.40077,1,good,"[33517,40530,59430,72335,72587,120231,133188,143044,150659,191397,191402,191239,191242,200228,200232,]"
2878,229335,535|15|211|0|0,27,14,14,0,0,0,27.487,27,1.01804,1.77223,1.04967,2.37029,1,good,"[33337,40535,59431,72588,120252,133403,143408,143281,150943,191759,191765,206802,206808,206858,]"
2877,229287,372|0|141|0|0,26,11,11,2,0,0,23.6431,21,1.12586,1.20222,1.36473,2.371,1,good,"[33288,40521,59444,120599,120275,133417,157763,207682,207673,210610,210608,]"
2876,229245,1|2|25|0|0,27,15,15,0,0,0,11.9438,28,0.426564,5.77684,0.437059,2.39715,1,good,"[32839,40414,59382,72552,120188,133171,143246,143037,150728,191556,191558,191383,191388,200501,200504,]"
2875,229239,285|0|7|0|0,23,12,12,0,0,0,30.5883,26,1.17647,2.0799,1.00136,2.38629,1,good,"[33245,40512,59443,72469,120581,120245,133401,143407,143279,150939,191757,191763,]"
2874,229234,477|34|211|0|0,24,11,11,0,0,0,15.8578,27,0.587326,1.1342,2.26712,2.37369,1,good,"[33653,40093,82180,85548,88387,155058,158703,162538,167928,171621,175982,]"
2873,229101,414|0|46|0|0,21,10,10,0,0,0,7.07642,22,0.321656,1.43668,1.02061,2.43101,1,good,"[33018,40468,59400,72575,120227,133198,143059,150673,191428,191434,]"
2872,229083,651|0|105|0|0,24,12,12,0,0,0,25.1749,24,1.04895,1.1983,0.657476,2.40059,1,good,"[33377,40487,59412,72579,120546,133375,143387,151061,191893,191898,200865,200868,]"
2871,229080,187|0|179|0|0,26,10,10,1,0,0,29.0919,25,1.16368,1.266,2.54419,2.4021,1,good,"[33432,40079,82156,85513,88347,158678,162511,166297,171599,174786,]"
2870,229036,667|0|45|0|0,23,11,11,0,0,0,28.2422,23,1.22792,2.00711,0.281441,2.41576,1,good,"[33554,40544,59434,72580,120573,133376,143380,150994,191712,191719,200757,]"
2869,229017,481|0|235|0|0,25,12,12,0,0,0,13.4964,24,0.56235,1.21709,1.44623,2.44524,1,good,"[33515,40581,59223,72487,120278,133230,143074,157729,207605,207616,210555,210564,]"
2868,228999,160|0|154|0|0,25,11,11,0,0,0,13.2518,22,0.602353,1.18264,1.36064,2.44324,1,good,"[33192,40502,59440,72467,120256,133217,143067,207603,207613,210550,210559,]"
2867,228924,285|0|96|0|0,26,13,13,0,0,0,34.3,35,0.98,1.85694,2.57032,2.4282,1,good,"[32302,40140,40733,81758,85142,85521,88357,90600,92382,162519,166304,170125,174794,]"
2866,228909,506|0|121|0|0,28,16,16,0,0,0,19.9735,33,0.605259,1.44419,0.0358784,2.42481,1,good,"[33326,40475,41078,59406,72560,72715,120542,133359,143373,151045,150990,191856,191863,200833,200835,200744,]"
2865,228843,23|0|105|0|0,26,14,14,0,0,0,29.123,29,1.00424,1.94141,-0.573961,2.45442,1,good,"[33153,40424,41020,59386,72542,120448,133320,143340,143110,150775,191490,191493,200358,200360,]"
2864,228827,535|0|125|0|0,29,15,15,0,0,0,23.3337,32,0.729179,1.64667,1.55816,2.26432,1,good,"[33336,39943,40586,58442,58727,72111,119919,133033,142860,157707,161420,209407,209387,212634,212626,]"
2863,228783,10|0|48|0|0,26,14,14,0,0,0,24.0264,28,0.858086,2.92625,-0.277951,2.45714,1,good,"[33146,40419,59352,72541,120802,120447,133530,133319,143347,150845,191648,191653,200554,200559,]"
2862,228727,574|0|2|0|0,29,3,8,8,0,0,46.6621,12,3.88851,5.87711,1.81966,2.24315,0.375,fake,"[33356,119939,165236,211427,211454,211488,211473,213601,]"
2861,228723,264|0|84|0|0,30,15,16,0,0,0,36.3829,32,1.13697,1.03881,1.49348,2.27634,0.9375,good,"[33238,39922,40510,58666,58933,72100,119914,132664,142847,157697,207592,207579,209348,209362,212612,212618,]"
2860,228539,506|0|47|0|0,27,15,15,0,0,0,26.0422,33,0.789158,1.9004,0.676604,2.45427,1,good,"[33520,40531,41146,59446,59757,72748,120567,133390,143494,143395,151062,151000,191899,191902,200781,]"
2859,228493,10|0|66|0|0,30,2,7,8,0,0,47.3397,12,3.94498,1.07997,1.91689,2.29715,0.285714,fake,"[33321,39942,133257,213609,213622,217103,217110,]"
2858,228414,606|0|24|0|0,22,10,10,0,0,0,21.8701,28,0.781074,1.41834,2.89088,2.42227,1,good,"[32388,81811,85179,88027,90277,92410,93846,94785,170098,173664,]"
2857,228362,687|0|78|0|0,16,6,7,0,0,0,12.9117,20,0.645583,1.0896,-2.36053,2.41096,0.857143,good,"[40022,14137,10346,6862,3973,3914,110639,]"
2856,228117,254|0|18|0|0,26,12,12,0,0,0,23.0895,31,0.744824,1.48029,-2.56365,2.44818,1,good,"[32552,40027,40611,14074,10312,6828,3933,110652,106648,102614,100331,96523,]"
2855,228087,264|0|124|0|0,25,13,13,0,0,0,12.7319,26,0.48969,2.67405,-0.241258,2.38135,1,good,"[32940,40366,59363,72292,120459,133324,143117,150778,150709,191502,191510,200365,200368,]"
2854,228069,517|0|165|0|0,23,12,12,0,0,0,15.5688,24,0.648699,1.16659,-0.922996,2.33982,1,good,"[40323,59324,72284,72528,120418,133490,143449,151021,191768,191771,200726,200730,]"
2853,228038,207|0|31|0|0,24,13,13,0,0,0,11.5255,23,0.50111,1.66395,-0.790706,2.26959,1,good,"[40358,58844,72160,120113,133111,142883,150584,191150,191156,200129,200131,200041,200045,]"
2852,228023,431|0|54|0|0,25,12,12,1,0,0,23.8273,24,0.992802,1.84909,-1.41359,2.35557,1,good,"[33301,40387,59340,72514,120396,133473,133270,143291,185598,185578,184651,184640,]"
2851,228011,134|0|466|0|0,25,13,13,0,0,0,30.7889,27,1.14033,1.09128,-0.0398307,2.22595,1,good,"[32668,39664,40225,58811,72150,120452,133323,143112,150847,191649,191654,200714,200717,]"
2850,228003,231|0|26|0|0,26,14,14,0,0,0,51.8874,28,1.85312,1.45042,-0.359721,2.35427,1,good,"[32927,40361,59360,72534,120456,133533,143467,143341,151035,150971,191801,191808,200806,200810,]"
2849,227797,259|0|169|0|0,24,11,11,1,0,0,27.0031,22,1.22741,1.5015,0.160494,2.29931,1,good,"[32935,40365,58868,72171,119828,132976,142809,191059,191062,200101,200104,]"
2848,227780,521|0|180|0|0,32,2,8,9,0,0,47.5785,14,3.39846,1.03744,-1.82001,2.24416,0.25,fake,"[33119,120361,116238,112388,112355,179224,179209,178182,]"
2847,227562,517|0|163|0|0,26,11,13,0,0,0,16.7326,25,0.669304,1.12475,-1.69879,2.26506,0.846154,good,"[40258,58784,72217,120360,133156,116284,116263,113544,109646,181439,181420,180452,180436,]"
2846,227393,393|0|77|0|0,27,8,9,4,0,0,5.25798,17,0.309293,1.43558,-1.97931,2.45286,0.888889,good,"[32536,120171,114545,112372,108360,105628,101566,176846,176827,]"
2845,227224,206|0|247|0|0,25,13,13,0,0,0,16.4645,26,0.633251,2.16515,-0.65446,2.30506,1,good,"[32689,40289,58813,72272,120428,133295,143327,143098,150836,191618,191622,200629,200633,]"
2844,227091,591|0|180|0|0,24,13,13,0,0,0,21.3942,30,0.713139,3.03261,-1.03185,2.46953,1,good,"[33087,40399,40998,59347,72530,72673,120772,120421,133494,143323,150832,191537,191540,]"
2843,227067,97|0|170|0|0,28,16,16,0,0,0,14.3558,29,0.495028,2.57455,-0.953702,2.3531,1,good,"[32893,40350,58838,72270,120406,133284,143089,142989,150688,191449,191457,191278,200291,200294,200184,200190,]"
