track_id,seed_id,particleId,nStates,nMajorityHits,nMeasurements,nOutliers,nHoles,nSharedHits,chi2,ndf,chi2/ndf,pT,eta,phi,truthMatchProbability,good/duplicate/fake,Hits_ID
2694,218794,452|0|147|0|0,25,13,13,0,0,0,24.1548,26,0.929031,2.33375,-0.516794,2.39961,1,good,"[31202,38343,56647,69438,115840,115511,128183,137623,144799,184406,184409,192777,192780,]"
2693,218590,113|0|151|0|0,25,12,12,1,0,0,27.4184,25,1.09674,1.48559,-0.548118,2.45512,1,good,"[31091,38268,38821,56640,69432,115501,128008,137337,184103,184109,192409,192413,]"
2692,218562,244|0|102|0|0,26,14,14,0,0,0,18.0311,29,0.621761,1.31987,-0.204529,2.40911,1,good,"[31355,38390,56688,69462,69591,115854,128200,137635,144929,144865,184603,184605,193005,193007,]"
2691,218542,21|0|104|0|0,23,12,12,0,0,0,17.2687,23,0.750812,1.82731,-0.242702,2.29582,1,good,"[38312,56139,69181,115519,128014,137532,137345,144706,184270,184274,192701,192704,]"
2690,218531,445|0|281|0|0,25,12,12,0,0,0,17.5434,29,0.604943,1.0501,-2.26484,2.28358,1,good,"[31193,38249,56012,13567,9673,109917,106243,104114,104085,100306,96531,94149,]"
2689,218438,447|0|15|0|0,28,16,16,0,0,0,39.1949,32,1.22484,1.81088,0.053842,2.42818,1,good,"[31415,38400,38952,56693,69466,69592,115577,128053,137556,144818,184477,184480,184308,184314,192815,192818,]"
2688,218231,146|0|30|0|0,28,16,16,0,0,0,35.2913,33,1.06943,1.16518,0.313475,2.49499,1,good,"[31331,38930,56681,56952,69460,69588,115572,115281,128051,137265,144605,184012,184015,192354,192288,192291,]"
2687,218224,641|0|43|0|0,27,13,13,0,0,0,40.3616,30,1.34539,1.28748,-1.96536,2.31981,1,good,"[31259,38260,56029,56556,13632,13584,115276,109930,107882,104128,101501,170724,170716,]"
2686,218054,108|0|105|0|0,26,12,12,0,0,0,25.9748,31,0.837897,1.778,-2.58343,2.31667,1,good,"[30965,38067,13212,9649,6370,3668,1679,102465,98683,95037,93019,92988,]"
2685,217467,445|0|31|0|0,23,11,11,0,0,0,39.2998,29,1.35516,1.01043,-2.76161,2.31736,1,good,"[31017,38076,13255,9359,6393,3690,1698,102439,98655,95017,91883,]"
2684,217045,321|0|8|0|0,28,16,16,0,0,0,19.8681,32,0.620877,1.70751,0.0819768,2.26071,1,good,"[31155,37851,38334,55918,56146,69055,115243,127864,137152,144472,183694,183697,192160,192163,192072,192075,]"
2683,216848,113|0|104|0|0,23,12,12,0,0,0,14.688,28,0.52457,1.30757,-0.893027,2.24965,1,good,"[31090,37784,38267,56107,69035,69165,115486,127999,137329,144694,184141,184147,]"
2682,216836,174|0|26|0|0,26,14,14,0,0,0,27.1073,29,0.934736,1.13068,0.160731,2.48356,1,good,"[31340,38384,38934,56683,69468,115283,127883,137266,144606,144552,184000,184005,192277,192282,]"
2681,216760,254|0|266|0|0,25,11,11,0,0,0,17.8413,29,0.615216,1.54307,-2.60685,2.30063,1,good,"[30990,38068,13223,9662,6381,3673,1685,102430,98642,95004,92964,]"
2680,216734,151|0|144|0|0,24,12,12,0,0,0,20.589,24,0.857876,1.18273,0.484143,2.30392,1,good,"[31108,38317,56167,69064,114976,127714,137075,144426,183709,183718,192087,192091,]"
2679,216720,94|0|170|0|0,24,12,12,0,0,0,12.5813,24,0.524223,1.17065,-0.946568,2.3044,1,good,"[31307,38374,56141,69042,115216,127837,137135,144461,183757,183759,192067,192068,]"
2678,216703,214|0|6|0|0,29,14,14,0,0,0,24.7607,27,0.917064,1.10124,-1.80342,2.30599,1,good,"[31347,38321,56110,68996,115157,127701,111524,108931,105245,174792,174802,173909,171860,171853,]"
2677,216570,450|0|30|0|0,24,10,11,0,0,0,37.2167,27,1.3784,2.49454,-2.34784,2.31437,0.909091,good,"[31019,38098,13569,9674,6395,109871,106217,102441,100285,96498,94131,]"
2676,216553,39|0|157|0|0,24,12,12,0,0,0,33.6943,24,1.40393,1.09208,0.246461,2.28865,1,good,"[31290,38366,56162,69198,115279,127881,137455,144760,184315,184317,192819,192823,]"
2675,216522,452|0|186|0|0,24,12,12,0,0,0,16.5825,24,0.690938,1.00255,0.649473,2.28845,1,good,"[31203,38405,56176,69210,115304,127900,137469,144767,184337,184343,192842,192845,]"
2674,216493,519|0|65|0|0,26,14,14,0,0,0,26.4345,29,0.911535,1.72892,-0.0425501,2.32608,1,good,"[31446,38408,56178,69068,69205,115291,114983,127710,137177,144539,183960,183969,192256,192260,]"
2673,216450,158|0|72|0|0,26,14,14,0,0,0,33.9313,29,1.17005,1.10771,0.0736933,2.34252,1,good,"[31110,38318,56143,69052,69185,115527,115240,127861,137150,144419,183693,183696,192071,192074,]"
2672,216444,76|0|106|0|0,26,14,14,0,0,0,26.2541,27,0.972373,1.61631,0.977538,2.30995,1,good,"[31081,38368,56183,69213,115310,127912,137476,144778,144675,184358,184365,184227,192766,192768,]"
2671,216438,461|0|73|0|0,24,12,12,0,0,0,25.2072,24,1.0503,1.10176,-0.37166,2.3044,1,good,"[31430,38407,56150,69192,115537,128021,137540,144802,184423,184433,192882,192889,]"
2670,216384,688|0|135|0|0,25,13,13,0,0,0,28.5558,26,1.0983,1.12902,-0.142296,2.30962,1,good,"[31508,38422,56159,69196,115544,128210,128040,137550,144810,184443,184447,192902,192905,]"
2669,216349,455|0|258|0|0,28,14,15,0,0,0,25.8715,28,0.923983,1.26025,-1.57805,2.34926,0.933333,good,"[31209,38294,56118,69107,115454,115165,127792,112546,108952,176785,176801,176827,176813,175911,175922,]"
2668,216306,415|0|34|0|0,26,10,11,3,0,0,32.0152,24,1.33397,1.0234,-0.583762,2.31703,0.909091,good,"[31180,38339,56149,69175,69435,115508,128180,137615,184405,192868,192870,]"
2667,216288,1|2|43|0|0,28,14,14,0,0,0,11.8044,30,0.39348,1.09958,-2.08831,2.35943,1,good,"[31066,38225,56020,13534,115262,114961,109845,107800,107833,104039,101441,97660,170629,170644,]"
2666,216278,460|0|19|0|0,27,13,13,0,0,0,25.4962,32,0.796758,3.50354,-2.46036,2.34583,1,good,"[31027,38101,13262,9679,6398,3695,106248,102487,102444,98703,98662,96499,93003,]"
2665,216235,519|46|171|0|0,25,12,12,0,0,0,11.1915,24,0.466312,1.2032,-1.36934,2.3651,1,good,"[31226,38299,56122,69160,115470,127818,137170,112550,178625,178634,177838,177848,]"
2664,216231,613|0|10|0|0,28,15,15,0,0,0,22.7597,32,0.71124,1.37088,-1.04053,2.33355,1,good,"[31471,38356,56134,56653,69169,69431,115498,128176,128006,137515,144792,184290,184295,181372,181378,]"
2663,216220,632|0|49|0|0,27,13,13,0,0,0,33.7435,33,1.02253,1.643,-2.51005,2.36729,1,good,"[30942,38083,13276,9371,9691,6410,3704,106257,106214,102455,98671,96505,93008,]"
2662,216169,452|0|20|0|0,21,10,10,0,0,0,7.13871,22,0.324487,1.023,-0.877914,2.37312,1,good,"[31198,38292,56116,69168,115493,127833,137230,144458,183689,183691,]"
2661,216159,669|0|41|0|0,27,15,15,0,0,0,29.8625,32,0.933203,1.30179,-0.309672,2.33893,1,good,"[31498,38362,56157,56673,69195,69455,115543,128196,137631,137542,144804,184427,184437,192884,192891,]"
2660,216042,317|0|104|0|0,25,12,12,0,0,0,7.38765,24,0.307819,3.08861,-1.20686,2.38158,1,good,"[31377,38331,56643,69167,115477,127992,137325,144601,180443,180458,179615,179605,]"
2659,216036,451|0|10|0|0,26,14,14,0,0,0,20.1243,28,0.718727,1.5598,-0.615545,2.36413,1,good,"[31196,38342,56646,69437,115510,128182,137617,137524,144857,144797,184398,184402,192869,192872,]"
2658,216006,447|0|152|0|0,26,14,14,0,0,0,15.0394,27,0.557014,1.66941,0.14165,2.39431,1,good,"[31416,38401,56694,69202,115289,127889,137264,137176,144549,184007,183833,183838,192280,192285,]"
2657,215970,657|0|110|0|0,25,13,13,0,0,0,19.7422,26,0.759314,1.08051,-0.37578,2.40406,1,good,"[31265,38359,56654,69179,115517,128023,127856,137245,144532,183928,183931,192235,192238,]"
2656,215965,145|0|175|0|0,27,15,15,0,0,0,16.335,29,0.563276,1.91539,-0.213892,2.39582,1,good,"[31328,38380,56680,69184,69443,115526,128027,137351,144591,184126,184128,192422,192426,192333,192334,]"
2655,215935,343|0|54|0|0,29,15,15,0,0,0,18.773,28,0.670464,1.00566,-1.4914,2.40892,1,good,"[31395,38337,56632,69156,115462,127981,127808,137163,112541,178654,178642,176779,176795,175910,175921,]"
2654,215931,126|0|92|0|0,28,14,14,0,0,0,33.9333,34,0.998039,1.00588,-2.39235,2.41257,1,good,"[31096,38203,13594,9705,6425,6373,109895,106225,106176,102420,100271,96488,94122,92960,]"
2653,215906,447|0|372|0|0,28,6,7,7,0,0,13.446,15,0.8964,1.01348,-2.49039,2.40274,0.857143,good,"[30948,106244,102484,102440,98656,96497,93002,]"
2652,215868,254|0|4|0|0,24,11,11,0,0,0,29.0945,27,1.07758,2.23369,-2.34792,2.38979,1,good,"[31138,38210,13605,9711,6431,109905,106233,102473,100301,96519,94145,]"
2651,215816,296|0|65|0|0,22,10,11,0,0,0,23.1666,25,0.926664,1.3829,-0.977351,2.42073,0.909091,good,"[31368,38326,56642,69166,69426,115491,128002,137330,144579,183811,183819,]"
2650,215792,158|0|73|0|0,25,13,13,0,0,0,22.7894,27,0.844053,1.04319,-0.310037,2.42746,1,good,"[31111,38319,56658,69186,69445,115504,128017,137246,144528,183935,183945,192239,192245,]"
2649,215538,122|0|151|0|0,30,18,18,0,0,0,38.6626,35,1.10464,2.53414,-0.389698,2.45389,1,good,"[31556,38377,38925,56679,69459,115851,115525,128199,128026,137535,144707,144645,184271,184275,184114,184120,192605,192609,]"
2648,215436,522|0|1|0|0,24,11,11,0,0,0,25.5685,26,0.983405,1.25661,-1.32019,2.24488,1,good,"[31449,37864,38349,56130,69032,69161,115481,127989,137320,179646,179640,]"
2647,215425,461|0|1|0|0,27,15,15,0,0,0,32.446,31,1.04665,1.74413,-0.579322,2.47068,1,good,"[31429,38345,38891,56667,69452,115842,115512,128195,128020,137529,144641,184106,184112,192411,192414,]"
2646,215370,601|0|67|0|0,28,16,16,0,0,0,42.8162,32,1.33801,1.16381,-0.641959,2.44219,1,good,"[31718,38413,38965,56698,56967,69580,115864,128371,137740,144922,184565,184573,193093,193094,192976,192978,]"
2645,215282,668|0|53|0|0,26,13,13,0,0,0,19.7119,29,0.67972,1.19858,-1.23518,2.25536,1,good,"[31735,37922,38418,56156,69047,69180,115499,127995,137508,144656,180480,180473,179650,]"
2644,215122,571|0|34|0|0,27,14,14,0,0,0,9.82044,28,0.35073,1.31158,1.14647,2.07737,1,good,"[30398,38026,55768,55997,68785,115035,127400,137103,144512,197702,198616,198623,198646,198635,]"
2643,214853,187|0|39|0|0,29,11,11,6,0,0,7.1681,16,0.448006,1.03714,-0.00223137,2.17238,1,good,"[114693,127346,127186,136891,144274,183411,183414,183273,183278,191881,191882,]"
2642,214805,558|0|9|0|0,25,7,8,3,0,0,31.8948,15,2.12632,1.14717,1.94881,2.12726,0.875,good,"[31914,115110,148711,154012,157883,162909,207593,207580,]"
2641,214701,162|0|40|0|0,31,16,16,0,0,0,39.0614,31,1.26005,1.09827,1.765,2.12786,1,good,"[30462,31770,37617,55813,68912,115081,127799,150389,154025,159013,203264,203256,205374,205363,208859,208851,]"
2640,214683,530|0|56|0|0,29,14,14,0,0,0,37.4953,29,1.29294,1.03843,1.6822,2.00248,1,good,"[30553,37550,55576,68674,68803,114800,127426,150379,155182,159023,203232,203250,206681,206666,]"
2639,214616,343|0|5|0|0,24,12,12,0,0,0,22.6056,25,0.904224,1.01935,0.485998,2.0788,1,good,"[30318,37445,37957,55739,68736,114725,127205,144227,183304,183306,191821,191823,]"
2638,214563,160|0|6|0|0,25,13,13,0,0,0,20.4022,27,0.755637,1.72424,0.392943,2.19216,1,good,"[30260,31573,37941,55948,68966,114990,127365,136987,144371,183710,183719,192088,192092,]"
2637,214341,170|0|105|0|0,25,13,13,0,0,0,17.0056,27,0.629836,2.33136,-0.0122953,2.06001,1,good,"[30268,37421,37944,55709,68842,114692,127345,136977,144421,183824,183828,192273,192276,]"
2636,214292,326|0|5|0|0,25,13,13,0,0,0,30.5635,26,1.17552,1.20598,0.559675,2.23078,1,good,"[31388,37904,55956,68959,114995,127358,136988,144372,144327,183436,183440,191990,191992,]"
2635,214137,293|0|6|0|0,28,16,16,0,0,0,20.5487,31,0.66286,1.27251,0.665941,2.24756,1,good,"[31362,37953,55955,68969,69087,114994,127367,137083,136993,144375,183732,183733,192105,192109,191996,191999,]"
2634,213975,447|0|251|0|0,23,12,12,0,0,0,45.5392,28,1.6264,1.38615,1.0137,2.14363,1,good,"[30124,31678,37970,55746,55973,68865,114763,127225,136917,144293,183476,183479,]"
2633,213939,369|0|67|0|0,28,16,16,0,0,0,20.135,34,0.592207,1.59875,0.665413,2.10082,1,good,"[30331,31658,37961,55740,55969,68855,68970,115010,127376,137085,144490,184036,184041,183865,192389,192392,]"
2632,213689,512|0|25|0|0,25,11,11,0,0,0,37.142,29,1.28076,1.69021,2.62118,2.1382,1,good,"[30551,31844,37689,78290,82016,84793,87059,156120,160015,163867,168591,]"
2631,213650,1|0|114|0|0,26,12,12,0,0,0,36.0654,31,1.1634,1.46862,2.4737,2.18115,1,good,"[30595,30720,37675,78223,82030,84803,87077,152318,156132,160026,165382,168634,]"
2630,213342,193|0|19|0|0,26,14,14,0,0,0,34.4625,40,0.861562,2.14279,2.89339,2.24488,1,good,"[30804,78344,78247,81732,81658,84501,84449,86796,86772,88939,90391,91302,163891,167484,]"
2629,213107,635|0|158|0|0,24,11,11,0,0,0,35.4666,29,1.22299,2.09913,2.65963,2.09045,1,good,"[29499,78302,81702,84479,84797,87069,88919,156127,160021,163872,168629,]"
2628,213031,428|0|107|0|0,20,8,9,0,0,0,28.7493,26,1.10574,1.04591,2.85316,2.12017,0.888889,good,"[29479,30763,78278,81681,84463,87048,88900,90362,160027,]"
2627,213018,194|0|47|0|0,22,10,10,0,0,0,32.9276,27,1.21954,1.18731,2.74607,2.03657,1,good,"[29453,78248,81659,84450,87030,88885,90352,159990,163850,167457,]"
2626,213014,276|0|62|0|0,26,14,14,0,0,0,61.0606,38,1.60686,1.12931,2.68436,2.18658,1,good,"[29520,30806,78353,78254,81665,84453,84820,87100,88940,90392,156147,160048,163896,167491,]"
2625,212934,315|0|79|0|0,24,12,12,0,0,0,24.587,33,0.745059,5.49269,2.93186,2.14589,1,good,"[29465,30753,78263,81672,84457,87039,88892,90356,91282,160002,163858,167461,]"
2624,212905,485|0|67|0|0,24,12,12,0,0,0,30.1218,33,0.912782,2.34104,2.86551,2.18878,1,good,"[29486,30771,78285,81688,84468,87118,87054,88907,90367,160013,163865,167467,]"
2623,212842,556|0|49|0|0,26,14,14,0,0,0,47.5711,29,1.64038,4.21603,1.35484,2.23009,1,good,"[31711,38025,38543,55996,56245,69013,115053,127763,137216,199371,199385,199377,202384,202373,]"
2622,212774,254|0|106|0|0,27,15,15,0,0,0,14.3134,29,0.493564,1.26295,0.224491,2.22778,1,good,"[31602,37951,38448,56193,69075,115300,127895,137268,144663,184166,184171,192726,192729,192648,192651,]"
2621,212756,371|0|2|0|0,25,13,13,0,0,0,30.387,27,1.12544,1.26768,0.293623,2.06636,1,good,"[30333,37448,37963,55741,68737,114727,127198,136823,144224,183295,183301,191814,191817,]"
2620,212731,146|0|125|0|0,24,10,10,1,0,0,21.1639,22,0.961994,1.12878,1.34772,2.03232,1,good,"[30030,37416,37938,68777,114771,127395,137108,144517,199360,200359,]"
2619,212648,678|26|136|0|0,27,14,15,0,0,0,30.8613,29,1.06418,2.11316,-0.415079,2.0638,0.933333,good,"[30580,37473,37990,55725,68728,114708,127323,136965,144310,183531,183546,192039,192040,191951,191954,]"
2618,212601,605|83|364|0|0,28,13,13,0,0,0,26.2473,29,0.90508,1.13049,2.0312,2.06834,1,good,"[30697,37098,37650,55603,78663,115112,148680,154016,157854,162912,166646,207560,207570,]"
2617,212444,603|0|121|0|0,24,11,11,0,0,0,7.83267,27,0.290099,1.01549,2.37928,2.12204,1,good,"[30406,31860,37648,78662,82024,148679,152311,156079,161669,165348,169746,]"
2616,212378,450|0|9|0|0,25,10,10,1,0,0,23.8062,24,0.991923,1.49468,2.23367,2.09804,1,good,"[30531,37665,78644,82009,148670,152300,157847,161694,166641,169779,]"
2615,212281,343|0|24|0|0,26,12,12,0,0,0,24.8298,31,0.800962,1.82548,2.46387,2.13568,1,good,"[30647,31946,37686,78268,82002,84780,87041,152290,156106,160004,165329,168583,]"
2614,212233,452|0|53|0|0,31,16,16,0,0,0,29.7753,32,0.930478,1.02625,1.67262,2.15288,1,good,"[30126,31420,37971,55765,55993,68793,114788,127257,150353,155142,201179,201196,204378,204372,206592,206585,]"
2613,212190,341|0|8|0|0,28,13,13,0,0,0,19.6215,27,0.726721,1.13862,1.71619,2.15734,1,good,"[30317,31634,38011,55804,68799,114798,127254,150348,155137,203179,203193,206590,206583,]"
2612,212180,683|0|6|0|0,29,17,17,0,0,0,21.0684,34,0.619658,1.99943,0.720319,2.1518,1,good,"[30582,31881,38031,55980,68869,68982,115021,114746,127382,137001,144329,183454,183456,192111,192112,192003,192006,]"
2611,212115,428|0|50|0|0,30,15,15,1,0,0,20.1888,31,0.651252,2.15325,1.58685,2.13655,1,good,"[30355,31672,38015,55806,68903,115064,127770,127413,137118,151429,155179,201241,201255,204434,204443,]"
2610,212034,254|0|26|0|0,25,13,13,0,0,0,25.1851,27,0.932781,1.10385,0.0354182,2.14451,1,good,"[30296,31600,37950,55953,68957,114980,127709,137174,144603,184159,184162,192642,192646,]"
2609,211920,371|0|3|0|0,25,11,12,1,0,0,33.1008,26,1.27311,1.91898,0.648691,2.1703,0.916667,good,"[30513,31821,38014,55970,68976,115011,127730,137193,144566,184034,192574,192576,]"
2608,211899,169|0|73|0|0,27,14,14,0,0,0,23.4403,30,0.781343,1.63707,1.237,2.17555,1,good,"[30267,31577,38002,55985,68894,69001,115045,127749,137208,144574,197715,197709,200378,200369,]"
2607,211891,74|0|117|0|0,26,14,14,0,0,0,26.9679,29,0.929928,1.38944,0.0514151,2.20142,1,good,"[30222,31534,37929,55946,68954,114974,127340,136974,144364,144321,183415,183417,191966,191969,]"
2606,211879,496|0|25|0|0,25,13,13,0,0,0,47.175,27,1.74722,1.26154,0.220082,2.2066,1,good,"[30547,31841,38021,55975,68973,115003,127361,136990,144325,183424,183430,191977,191979,]"
2605,211813,323|47|317|0|0,27,12,13,1,0,0,24.2648,26,0.933261,1.00103,1.47317,2.18146,0.923077,good,"[30313,31629,38009,55990,69011,127760,137315,151445,199392,199398,199381,199373,202389,]"
2604,211760,315|0|379|0|0,28,14,14,0,0,0,24.1292,34,0.709683,1.18467,2.16934,2.19703,1,good,"[30497,31806,37629,55829,56067,78684,115427,115124,148698,152332,157877,161717,166653,169794,]"
2603,211711,657|0|9|0|0,28,11,12,2,0,0,34.107,20,1.70535,1.07128,1.561,2.24312,0.916667,good,"[31453,68899,115057,127415,137023,151417,199359,199347,201186,201204,204391,204402,]"
2602,211695,345|0|41|0|0,26,14,14,0,0,0,17.7077,30,0.590255,2.40393,-0.655152,2.21297,1,good,"[30319,31639,37958,55936,56173,69066,115244,127852,137242,144587,184104,184110,192595,192599,]"
2601,211644,476|32|198|0|0,24,11,11,0,0,0,32.3915,27,1.19968,1.69001,2.32894,2.01794,1,good,"[30671,37150,78649,82012,84789,148672,152303,156118,161695,165373,169759,]"
2600,211548,462|0|37|0|0,26,14,14,0,0,0,24.6908,28,0.881816,1.03624,-0.3644,2.01881,1,good,"[30539,37504,38017,55747,68844,114702,127350,137153,144536,184127,184129,192616,192618,192423,]"
2599,211404,460|0|6|0|0,31,18,19,0,0,0,44.8514,35,1.28147,1.07534,0.291248,2.06823,0.947368,good,"[30131,37385,37910,55721,68724,114701,127200,127024,136815,144225,144158,183288,183291,183162,183164,191815,191818,191756,191758,]"
2598,211350,368|0|11|0|0,26,13,13,0,0,0,28.013,27,1.03752,1.1104,1.47641,2.07478,1,good,"[30328,37496,38013,55763,68659,114787,127246,136850,151399,199314,199299,202332,202321,]"
2597,211174,96|0|7|0|0,26,13,14,1,0,0,32.3595,41,0.789255,1.296,2.87146,2.25104,0.928571,good,"[30792,78324,78232,81717,81647,84490,84439,86789,86767,87086,88931,90383,91296,163905,]"
2596,210976,108|0|23|0|0,27,15,15,0,0,0,33.2237,32,1.03824,1.94456,-0.670154,2.20727,1,good,"[30015,31312,37886,55911,56142,69051,115217,127847,137239,144638,144585,184102,184108,192589,192592,]"
2595,210944,571|0|87|0|0,29,16,16,0,0,0,32.184,34,0.946588,1.46159,-1.73889,2.25335,1,good,"[37822,38302,55864,56101,68876,68992,115142,127704,127338,111537,108936,105253,174796,174806,173906,173914,]"
2594,210864,571|0|85|0|0,28,14,14,0,0,0,24.6452,36,0.684588,1.70611,-2.38284,2.16479,1,good,"[29752,31040,37603,13520,13579,9631,9687,6406,109885,106210,102453,100262,96504,94134,]"
2593,210854,463|0|87|0|0,30,2,8,8,0,0,47.027,15,3.13513,1.37015,-1.76119,2.25976,0.25,fake,"[31245,55853,68874,111539,174795,174805,173902,173909,]"
2592,210767,455|0|33|0|0,28,15,15,0,0,0,17.0057,32,0.531428,3.42317,-1.4395,2.25212,1,good,"[31205,37810,38293,55876,56117,69030,115179,127811,137169,137066,112545,178657,178646,177864,177857,]"
2591,210753,458|0|63|0|0,28,3,7,7,0,0,43.0395,11,3.91268,1.03252,-1.54799,2.16427,0.428571,fake,"[31261,114880,112511,176726,176744,176773,175863,]"
2590,210732,455|0|136|0|0,30,16,16,0,0,0,28.5176,34,0.838753,1.42875,-1.70643,2.14851,1,good,"[29910,31207,37812,55619,55860,68759,114854,127335,127181,111502,108935,105232,174783,174769,173898,173892,]"
2589,210610,513|8|135|0|0,24,12,12,0,0,0,25.57,24,1.06541,1.21381,-0.325731,1.99334,1,good,"[30142,37392,55698,68705,114947,127501,137053,144468,183939,183949,192419,192420,]"
2588,210608,489|0|98|0|0,32,18,18,0,0,0,30.2088,36,0.839134,1.49809,-1.76675,2.16853,1,good,"[29928,31221,37816,55862,68761,68875,115139,114858,127327,111505,107788,105249,174784,174770,173899,173893,171862,171855,]"
2587,210574,636|0|17|0|0,24,13,13,0,0,0,24.6759,23,1.07286,1.11188,-0.572627,2.11509,1,good,"[37919,55926,68947,115228,127854,137244,144589,184107,184113,192685,192688,192597,192601,]"
2586,210556,309|0|55|0|0,25,13,13,0,0,0,32.5802,27,1.20667,1.43083,-0.720103,2.12332,1,good,"[29861,31150,37848,55895,68931,115207,127840,137238,144580,184084,184090,192581,192584,]"
2585,210486,669|0|77|0|0,26,14,14,0,0,0,20.8867,29,0.720231,1.34817,-0.491696,2.18137,1,good,"[29973,31271,37873,55928,68937,115231,114937,127493,137050,144346,183521,183526,192029,192032,]"
2584,210467,158|33|199|0|0,26,8,9,4,0,0,12.3136,17,0.72433,1.00287,-1.06907,2.06997,0.888889,good,"[29937,114894,127287,127126,136860,144213,144150,181276,181282,]"
2583,210461,266|0|46|0|0,27,13,13,0,0,0,29.1503,27,1.07964,1.59081,-1.69447,2.01825,1,good,"[30069,37323,55638,68640,68772,114876,127438,111525,108932,174828,174816,173923,173917,]"
2582,210412,1|2|44|0|0,27,13,13,0,0,0,27.5229,32,0.860092,6.21181,-2.19835,2.15979,1,good,"[29778,31067,37732,55771,13479,9589,114951,109846,106171,104040,100241,97661,94118,]"
2581,210377,124|0|16|0|0,28,16,16,0,0,0,28.5011,31,0.919389,1.10831,-0.697952,2.1982,1,good,"[30025,31319,37891,55912,68940,115218,114926,127483,137043,144342,183499,183506,192015,192018,191933,191939,]"
2580,210145,142|0|56|0|0,25,13,13,0,0,0,23.6617,27,0.876358,1.63629,-0.855725,2.1666,1,good,"[29817,31101,37785,55892,68921,115205,127832,137233,144578,184065,184072,192535,192536,]"
2579,210089,185|0|21|0|0,32,18,18,0,0,0,20.889,36,0.580249,6.66411,-1.51936,2.19703,1,good,"[29831,31116,37789,55852,68879,115152,127786,127434,137062,112521,112536,108928,108946,176776,176792,176822,175907,175918,]"
2578,209868,323|0|160|0|0,26,13,13,0,0,0,16.021,27,0.593371,1.13473,-1.05623,2.12322,1,good,"[29868,31157,37852,55657,68816,114898,127289,136947,144298,183255,183259,181278,181284,]"
2577,209835,185|0|18|0|0,28,13,14,0,0,0,19.6647,30,0.65549,3.70512,-1.48147,2.2073,0.928571,good,"[29829,31115,37788,55867,68878,68994,115175,127806,137160,112535,176829,176807,175938,175944,]"
2576,209824,317|0|38|0|0,26,13,13,0,0,0,13.1375,26,0.50529,1.69731,-1.20485,2.07677,1,good,"[30080,37850,55656,68815,115197,114897,127468,137127,144476,180435,180430,179613,179604,]"
2575,209764,551|0|7|0|0,26,14,14,0,0,0,34.356,30,1.1452,1.84333,0.44273,2.12161,1,good,"[30155,31454,37915,55699,55941,68846,114729,127201,136899,144326,183432,183434,191983,191988,]"
2574,209723,657|0|17|0|0,30,18,18,0,0,0,24.4397,37,0.660532,1.21473,-0.626526,2.25631,1,good,"[31264,37826,38310,55906,56135,68926,69040,115214,127487,137142,137047,144408,183776,183779,192123,192126,192017,192022,]"
2573,209576,231|0|3|0|0,31,2,8,9,0,0,53.7787,12,4.48155,3.0637,-1.81511,2.24337,0.25,fake,"[38349,115160,108944,174827,174815,173904,173920,171872,]"
2572,209359,323|0|47|0|0,27,13,13,0,0,0,38.3957,34,1.12928,1.2164,-2.50821,2.02079,1,good,"[29618,37032,37569,13142,9276,9609,6334,3632,106154,102391,98606,96468,92966,]"
2571,209290,645|0|28|0|0,28,15,15,0,0,0,55.3959,41,1.35112,1.89201,-2.56628,2.14893,1,good,"[29648,30943,37583,13189,9311,9640,6359,3662,3706,1672,1707,102459,98673,95030,92981,]"
2570,209141,621|0|30|0|0,24,10,10,0,0,0,21.4104,26,0.823476,1.15202,-2.61711,2.19687,1,good,"[31046,37606,13185,9636,6357,3659,102407,98622,94988,92951,]"
2569,209045,460|0|20|0|0,26,12,12,0,0,0,16.5596,31,0.534182,2.30516,-2.52016,2.19966,1,good,"[29629,30923,37576,13162,9680,6399,3696,106202,102445,98663,96500,93004,]"
2568,209041,1|10|174|0|0,30,16,16,0,0,0,60.1559,44,1.36718,3.42686,-2.59935,2.17103,1,good,"[29658,30950,37586,13102,9590,9644,6314,6363,3609,3665,1625,1675,102413,98627,94994,92957,]"
2567,208837,628|0|70|0|0,23,9,10,0,0,0,32.4918,27,1.2034,1.31198,-2.8828,2.12761,0.9,good,"[30941,13186,9309,6069,3660,1670,583,98670,95028,91879,]"
2566,208726,417|0|13|0|0,23,11,11,0,0,0,23.4598,31,0.756767,1.18367,-2.93873,2.15362,1,good,"[29565,30862,13153,9286,6055,3380,1653,571,48,94975,91852,]"
2565,208681,99|0|33|0|0,24,11,11,0,0,0,12.5392,30,0.417974,1.33079,-2.82556,2.14529,1,good,"[29546,30849,13109,9251,6030,3614,1630,556,98593,94962,91844,]"
2564,208636,564|0|100|0|0,24,12,12,0,0,0,25.6122,32,0.800381,1.38658,-2.80382,2.1063,1,good,"[29641,13175,9301,6063,6353,3653,1664,578,98618,94983,91860,91835,]"
2563,208629,321|0|116|0|0,22,10,10,0,0,0,22.2978,27,0.825846,1.22268,-2.73208,2.02021,1,good,"[29557,13140,9274,6050,3630,1644,565,98604,94972,91849,]"
2562,208484,632|0|23|0|0,22,10,10,0,0,0,11.671,27,0.43226,1.33079,-2.75303,2.05072,1,good,"[29580,13187,9310,6070,3661,1671,584,98623,94989,91866,]"
