track_id,seed_id,particleId,nStates,nMajorityHits,nMeasurements,nOutliers,nHoles,nSharedHits,chi2,ndf,chi2/ndf,pT,eta,phi,truthMatchProbability,good/duplicate/fake,Hits_ID
2673,216404,611|0|129|0|0,28,15,15,0,0,0,33.187,32,1.03709,1.05139,1.27061,2.24137,1,good,"[30342,36528,37026,54317,66714,66829,111471,123600,132992,140114,140008,192623,192634,195101,195116,]"
2672,216375,461|0|22|0|0,27,15,15,0,0,0,33.32,29,1.14896,1.58345,-0.312024,2.27442,1,good,"[30471,36514,37018,54280,66790,111107,123383,132662,139806,178368,178372,186882,186884,186795,186799,]"
2671,216196,615|0|147|0|0,25,13,13,0,0,0,12.1145,27,0.448685,1.71793,0.764312,2.27224,1,good,"[30498,37027,54318,66808,66917,111461,123585,132793,139994,178722,178729,187294,187300,]"
2670,216148,150|0|177|0|0,23,11,11,0,0,0,19.7581,29,0.681312,1.35543,2.72846,2.27414,1,good,"[30546,36691,75917,79317,82433,84615,86418,151490,155283,159073,162633,]"
2669,216116,306|0|61|0|0,24,11,11,0,0,0,31.7734,27,1.17679,1.27496,2.21167,2.31584,1,good,"[30434,36626,54162,76257,79649,144101,147705,153099,156835,161757,164875,]"
2668,216068,658|0|10|0|0,25,12,12,0,0,0,20.7224,29,0.714566,1.5803,2.37678,2.32069,1,good,"[30512,36664,76286,79679,82473,144122,147724,151481,156872,156850,160541,164904,]"
2667,216046,336|81|334|0|0,30,17,17,0,0,0,28.201,33,0.854575,1.3589,1.4401,2.33107,1,good,"[30444,37048,54121,66727,66846,111492,111173,123442,132719,132623,146785,194101,194114,194092,194083,196932,196922,]"
2666,216018,395|0|10|0|0,23,10,10,0,0,0,17.4181,24,0.725754,2.37921,2.20459,2.32521,1,good,"[30453,36650,76264,79658,144110,147713,153130,156866,161760,164895,]"
2665,216002,404|0|11|0|0,28,14,14,0,0,0,30.4289,26,1.17034,1.83163,1.64565,2.3124,1,good,"[30264,37012,54122,66847,111494,123619,145795,150502,195921,195932,199024,199030,201184,201193,]"
2664,215983,335|0|152|0|0,24,11,11,0,0,0,16.8741,26,0.649004,1.13066,2.12978,2.34755,1,good,"[30579,36646,76259,79651,111547,144104,147707,153100,156837,161759,164877,]"
2663,215967,177|0|19|0|0,27,14,14,0,0,0,28.4321,29,0.980418,1.08805,1.37974,2.31203,1,good,"[30398,37040,54117,54589,66843,111485,123768,123611,133004,146804,194138,194153,197002,196992,]"
2662,215804,698|0|5|0|0,19,6,7,1,0,0,23.6465,17,1.39097,1.25975,0.634468,2.36929,0.857143,good,"[30362,37031,54299,66919,111453,123418,178415,]"
2661,215774,67|0|96|0|0,26,13,13,0,0,0,25.7983,27,0.955491,1.12256,1.37842,2.37436,1,good,"[30149,36995,54115,54584,66833,111463,123436,132718,146778,194087,194077,196929,196919,]"
2660,215702,87|0|65|0|0,26,13,13,1,0,0,30.8009,28,1.10003,1.46542,0.346576,2.38375,1,good,"[29900,36930,54261,54721,66889,111413,123558,132681,139870,139820,178412,186906,186908,]"
2659,215672,174|0|63|0|0,25,13,13,0,0,0,22.3097,26,0.858064,1.46951,0.792565,2.36261,1,good,"[30185,36938,54754,67166,111433,123731,133065,140152,140096,178860,178862,187479,187484,]"
2658,215564,664|0|143|0|0,27,12,13,0,0,0,38.7376,26,1.48991,1.42257,1.51353,2.3837,0.923077,good,"[30514,37067,54611,67098,111755,111510,123781,146820,150536,195969,195959,199061,199054,]"
2657,215548,68|0|158|0|0,25,11,11,0,0,0,14.9391,28,0.533539,1.0189,2.58734,2.42002,1,good,"[30535,36668,75908,79682,82477,84665,151485,155240,155281,159038,163721,]"
2656,215505,681|0|96|0|0,24,11,12,0,0,0,47.4571,31,1.53087,1.15358,2.72649,2.45025,0.916667,good,"[29456,36703,75984,79364,82514,84710,86496,151515,155305,159097,162623,162653,]"
2655,215463,285|0|105|0|0,28,16,16,0,0,0,35.54,30,1.18467,3.82066,0.238779,2.41924,1,good,"[30225,36951,54730,67168,111419,123563,132959,132782,139983,139925,178673,178681,178550,178552,187190,187193,]"
2654,215451,499|0|33|0|0,24,11,11,0,0,0,33.6024,23,1.46098,1.66955,1.11581,2.40448,1,good,"[30295,37019,54775,67069,111725,123751,133081,140163,178895,193459,193450,]"
2653,215193,395|0|23|0|0,27,15,15,0,0,0,23.1505,31,0.74679,1.69875,0.290307,2.23826,1,good,"[30261,36447,36964,54274,66786,111423,111123,123566,123398,132785,139926,178674,178682,187270,187273,]"
2652,215009,435|0|2|0|0,27,13,13,0,0,0,29.6532,29,1.02252,1.02085,2.03234,2.48019,1,good,"[30467,36629,37128,54614,76311,111536,144156,149410,153133,158104,161763,202128,202144,]"
2651,214766,175|0|8|0|0,27,13,13,0,0,0,27.9439,34,0.821878,1.32178,-2.46436,2.38324,1,good,"[29570,36588,12457,9134,9097,6006,5953,3410,102918,99322,95803,93809,90417,]"
2650,214526,642|0|16|0|0,27,13,13,0,0,0,22.6598,29,0.781371,2.92115,-2.00803,2.26339,1,good,"[29705,36205,36725,54092,12816,111075,106302,104386,100905,98453,94907,165814,165801,]"
2649,214424,227|0|13|0|0,26,14,14,0,0,0,16.8668,29,0.581612,2.23312,0.265886,2.27393,1,good,"[29945,36368,36882,54242,66771,111098,123380,132576,139813,139758,178400,178404,186829,186831,]"
2648,214274,531|0|45|0|0,25,12,12,0,0,0,14.4132,24,0.60055,2.29737,-1.4368,2.40692,1,good,"[29836,36795,54653,67063,111574,123648,132774,108763,173453,173466,172674,172665,]"
2647,214216,184|0|169|0|0,26,14,14,0,0,0,22.3612,30,0.745375,1.46064,-0.609075,2.25321,1,good,"[29938,36364,36878,54223,66759,66879,111622,123687,132841,140018,178765,178769,187313,187314,]"
2646,213998,441|0|76|0|0,25,9,10,1,0,0,26.8609,21,1.27909,1.08353,-1.47927,2.27063,0.9,good,"[29810,36787,54177,66816,123645,132944,108759,171740,171732,170956,]"
2645,213986,272|0|158|0|0,26,13,13,0,0,0,14.9006,26,0.573099,2.1567,-1.48187,2.409,1,good,"[29965,36823,54663,67101,111846,111568,123810,133049,108776,173475,173470,172707,172698,]"
2644,213967,407|0|14|0|0,28,15,15,0,0,0,30.536,27,1.13096,1.17644,-1.78124,2.27363,1,good,"[36785,54176,66810,111560,123537,107830,107806,104425,101992,169808,169798,167829,167803,166945,166931,]"
2643,213956,664|0|293|0|0,26,14,14,0,0,0,24.8642,26,0.956317,1.33733,-0.782249,2.3999,1,good,"[30354,36986,54715,67138,111914,123849,133126,140179,179048,179052,187596,187600,187495,187497,]"
2642,213743,528|0|74|0|0,26,8,12,1,0,0,80.9934,24,3.37472,1.10436,-1.74434,2.35819,0.666667,good,"[36794,54180,66812,111562,123373,107785,105413,101964,101979,169728,169740,168937,]"
2641,213591,446|0|141|0|0,26,11,12,1,0,0,43.6561,24,1.819,1.00598,-1.01437,2.37464,0.916667,good,"[29813,36849,54214,66868,111613,123489,132734,139786,178225,178229,175989,175996,]"
2640,213530,531|0|133|0|0,21,9,9,0,0,0,7.87479,20,0.393739,1.08976,-1.29214,2.43719,1,good,"[37280,54654,54887,67230,111859,123974,133188,174409,174399,]"
2639,213353,158|0|214|0|0,21,6,8,2,0,0,32.0856,22,1.45843,1.05638,-2.64953,2.2838,0.75,good,"[12453,8799,5682,5951,3408,1543,99375,90448,]"
2638,213300,664|0|70|0|0,26,8,9,4,0,0,25.175,26,0.96827,1.0035,-2.67447,2.30626,0.888889,good,"[36614,12523,8852,9127,5993,3441,1622,1575,90454,]"
2637,213021,283|0|101|0|0,23,11,11,0,0,0,12.4518,30,0.415062,1.91593,-2.7746,2.37508,1,good,"[29656,36590,12474,8816,6014,3462,1597,604,95851,92435,89450,]"
2636,212727,270|0|69|0|0,23,11,11,0,0,0,20.4622,30,0.682072,1.74915,-2.73919,2.27137,1,good,"[29579,12470,8812,5691,5960,3417,1550,574,95849,92432,89448,]"
2635,212593,644|0|1|0|0,22,10,10,0,0,0,14.2105,27,0.526316,1.34666,-2.89463,2.30467,1,good,"[29614,12521,8850,5713,3440,1574,588,95869,92459,89460,]"
2634,212548,549|0|54|0|0,26,13,13,0,0,0,11.7196,27,0.434059,1.02577,-1.17735,2.45273,1,good,"[30067,36854,37330,54673,67115,111593,123666,132825,139862,175149,175142,174315,174322,]"
2633,212535,549|0|274|0|0,31,17,17,0,0,0,38.6137,32,1.20668,2.06401,-1.7588,2.44433,1,good,"[29846,36797,37246,54638,67056,111563,123539,107811,104404,101995,169775,169787,168968,168972,166902,166890,166880,]"
2632,212404,9|0|64|0|0,24,12,12,1,0,0,25.5076,26,0.98106,2.11735,-1.18115,2.24172,1,good,"[29885,36294,36810,54218,111596,111302,123656,123480,132822,139916,175152,175159,]"
2631,212387,178|0|105|0|0,29,17,17,0,0,0,20.3213,34,0.597686,1.07634,-0.191327,2.27188,1,good,"[29933,36363,36877,53990,54240,66769,111352,123180,132658,132553,139749,178366,178371,178042,178045,186701,186703,]"
2630,212229,449|0|95|0|0,22,9,10,0,0,0,19.4438,26,0.747837,1.21624,-2.34291,2.27836,0.9,good,"[29678,36198,36718,12803,9117,5976,106292,102897,99344,97340,]"
2629,212224,215|0|18|0|0,25,11,11,0,0,0,13.1718,27,0.487846,1.13478,-2.22095,2.44221,1,good,"[29644,36710,37213,12839,9137,106357,102962,100973,97403,94931,91565,]"
2628,212219,333|0|76|0|0,30,15,16,0,0,0,44.7632,33,1.35646,2.69965,-1.77697,2.45105,0.9375,good,"[29994,36831,37310,54647,54881,67194,111835,123706,107828,105436,102009,169806,169797,169000,169005,168979,]"
2627,212199,449|0|55|0|0,26,14,14,0,0,0,23.5992,29,0.813765,1.06626,-0.949115,2.28248,1,good,"[30034,36392,36906,54233,66755,111337,123509,123150,132643,139725,178312,178315,186621,186626,]"
2626,212145,611|0|70|0|0,27,14,14,0,0,0,30.0309,29,1.03555,1.06192,-1.39106,2.29314,1,good,"[29862,36282,36804,54197,66738,111282,123478,123123,132567,108730,173403,173415,172652,172646,]"
2625,212122,574|0|144|0|0,25,13,13,0,0,0,13.2155,27,0.489464,1.22687,-0.191074,2.29539,1,good,"[30081,36402,36916,54256,66776,111364,123531,132664,139807,178369,178373,186797,186801,]"
2624,212068,563|0|3|0|0,25,13,13,0,0,0,27.8858,26,1.07253,3.84681,-0.816014,2.29225,1,good,"[30324,36915,54255,66765,111631,111342,123511,132746,139847,178459,178462,186932,186933,]"
2623,212055,435|0|100|0|0,23,6,8,3,0,0,24.0989,19,1.26836,1.02952,-0.25603,2.26824,0.75,good,"[30028,36904,54250,66887,111642,123698,133041,187526,]"
2622,211989,514|0|116|0|0,30,15,15,0,0,0,37.1764,28,1.32773,1.23671,-1.79937,2.30984,1,good,"[30306,36852,54190,66705,111263,123372,107791,105412,101962,169725,169737,168934,168945,166857,166870,]"
2621,211937,591|0|16|0|0,24,11,11,0,0,0,25.1525,27,0.931576,1.13258,-2.33808,2.32137,1,good,"[29699,36722,12813,9123,5987,106299,102903,99350,97341,93801,91530,]"
2620,211839,420|0|61|0|0,21,10,10,0,0,0,6.80106,22,0.309139,1.04828,-1.20089,2.29251,1,good,"[30021,36902,54232,66867,111611,123660,133016,140076,175174,175169,]"
2619,211809,140|0|71|0|0,26,11,11,1,0,0,18.4303,29,0.635529,1.34503,-2.70408,2.30066,1,good,"[29630,36586,12449,8795,5949,3406,1540,99363,95842,92425,90414,]"
2618,211786,382|0|95|0|0,24,11,11,0,0,0,20.8584,22,0.94811,2.07625,-1.36985,2.33324,1,good,"[30008,36840,54213,66866,111586,123474,132723,173435,173422,172669,172660,]"
2617,211765,131|0|151|0|0,26,12,12,0,0,0,30.4289,31,0.981578,1.28589,-2.4552,2.30918,1,good,"[29563,36585,12448,9093,5947,3449,3405,102917,99362,95841,93833,90442,]"
2616,211564,615|101|371|0|0,23,10,10,0,0,0,19.0159,24,0.792329,1.27805,-2.34251,2.37262,1,good,"[29866,36724,12815,9124,106301,102904,99351,97364,93826,91545,]"
2615,211545,356|0|14|0|0,26,12,12,0,0,0,22.9724,30,0.765748,1.11697,-2.35266,2.37801,1,good,"[29668,36607,12855,12795,9109,5970,106287,102893,99338,97356,93819,91539,]"
2614,211522,237|0|43|0|0,25,13,13,0,0,0,12.9671,26,0.498733,1.05551,-0.540841,2.34977,1,good,"[29948,36820,54685,67124,111887,111623,123842,133122,140180,179053,179054,187605,187608,]"
2613,211486,482|0|55|0|0,26,14,14,0,0,0,29.3589,29,1.01238,1.04913,-0.854722,2.39511,1,good,"[30042,36907,54234,54692,66877,111629,123682,123510,132745,139843,178458,178461,186812,186815,]"
2612,211462,521|0|1|0|0,24,11,12,0,0,0,31.282,24,1.30341,1.4836,-0.263691,2.36643,0.916667,good,"[30058,36910,54713,67136,111645,123856,133129,140185,178923,178929,187525,187528,]"
2611,211413,285|0|4|0|0,26,14,14,0,0,0,21.0513,28,0.751832,4.34643,-0.905294,2.384,1,good,"[30224,36886,54687,67132,111625,123836,123680,133025,140118,140013,178761,178749,187249,187254,]"
2610,211395,177|0|31|0|0,26,12,12,0,0,0,16.032,29,0.552827,1.07164,-2.44552,2.41082,1,good,"[29755,36707,12835,9135,6007,102919,99367,99323,95804,97349,93810,90418,]"
2609,211275,283|0|215|0|0,28,14,14,0,0,0,15.15,26,0.582692,1.34457,-1.63713,2.39367,1,good,"[29967,36825,54645,67058,111834,123794,107826,105434,171786,171796,170957,170967,168999,169004,]"
2608,211254,483|0|93|0|0,23,6,7,3,0,0,29.3966,15,1.95977,1.00436,-2.33917,2.39409,0.857143,good,"[29853,106337,102941,99346,97360,93820,91541,]"
2607,211233,244|0|8|0|0,25,13,13,0,0,0,11.8887,26,0.457258,1.06315,-0.521958,2.39537,1,good,"[30207,36884,54705,67144,111902,123843,133215,133127,140231,179058,179061,187613,187617,]"
2606,211185,227|0|12|0|0,26,13,13,1,0,0,24.8506,27,0.920394,2.32216,0.113616,2.41031,1,good,"[29944,36881,54704,67143,111669,111393,123711,133052,140136,140081,178807,178811,187355,]"
2605,211029,338|0|14|0|0,26,14,14,0,0,0,16.4772,29,0.568178,1.3425,-0.00184209,2.4295,1,good,"[29999,36896,37376,54711,67268,111671,123713,133140,133053,140196,178955,178963,187552,187557,]"
2604,210677,309|0|47|0|0,23,11,11,0,0,0,32.1161,31,1.036,2.70845,-2.97112,2.47154,1,good,"[29586,10744,12480,8820,5696,3150,1600,606,89,92437,89451,]"
2603,210131,615|0|148|0|0,26,14,14,0,0,0,21.4878,29,0.740959,3.98237,0.718119,2.13462,1,good,"[29270,30499,36530,54073,66694,111143,123072,132599,139826,139773,178418,178421,186923,186924,]"
2602,210114,336|27|208|0|0,30,16,16,0,0,0,53.8603,34,1.58413,1.34822,1.70952,2.16833,1,good,"[29209,30442,36562,53863,66471,66600,111192,110909,123107,145712,150470,154274,197740,197748,201118,201125,]"
2601,209976,41|0|5|0|0,26,14,14,0,0,0,25.7789,29,0.888927,1.30977,-0.193947,2.18542,1,good,"[29134,30377,36481,54044,66668,111088,110786,123035,132470,139634,178047,178054,186704,186707,]"
2600,209962,165|63|210|0|0,25,13,13,0,0,0,22.5204,27,0.834087,1.48343,-0.0266499,2.01672,1,good,"[28938,35899,53753,66398,66523,110787,123038,132472,139755,178392,178396,186892,186895,]"
2599,209832,227|0|19|0|0,25,12,12,0,0,0,19.4569,26,0.748341,2.45289,1.17183,2.18438,1,good,"[28699,29946,36427,54048,66692,111150,123078,132503,139712,178319,193383,193377,]"
2598,209726,87|0|147|0|0,29,2,7,7,0,0,38.4976,11,3.49978,1.1187,1.89164,2.11173,0.285714,fake,"[28985,110900,145720,199826,199811,203295,203289,]"
2597,209716,503|0|72|0|0,29,17,17,0,0,0,15.3983,31,0.496718,1.50761,0.218235,2.20404,1,good,"[29052,30299,36457,54037,66679,111125,123052,132478,139700,178257,178263,177933,177938,186740,186744,186643,186647,]"
2596,209712,265|0|76|0|0,32,4,9,8,0,0,30.0911,14,2.14936,1.09537,1.77693,2.02522,0.444444,fake,"[29072,66460,150480,197775,201142,201148,201171,201158,203370,]"
2595,209632,604|0|83|0|0,25,14,14,0,0,0,31.0087,32,0.96902,1.26036,0.990448,2.09819,1,good,"[29086,35933,36470,53793,66430,66556,110862,122905,132406,132313,139590,139533,177820,177825,]"
2594,209621,634|0|85|0|0,27,11,12,0,0,0,18.0057,25,0.720229,1.10252,1.66727,2.16206,0.916667,good,"[30507,36579,53874,66605,66732,123452,145770,150494,197835,197815,201186,201191,]"
2593,209616,184|0|8|0|0,25,13,13,0,0,0,14.7892,27,0.547747,1.0229,0.448601,2.10636,1,good,"[28946,36425,53754,66411,66538,110810,122871,132297,139520,177778,177780,186465,186468,]"
2592,209601,80|0|55|0|0,24,12,12,0,0,0,26.6772,24,1.11155,1.57291,1.6095,2.0523,1,good,"[36003,36548,53614,66463,110886,123102,145726,150477,195882,195889,198994,199000,]"
2591,209514,478|0|73|0|0,28,16,16,0,0,0,20.5716,32,0.642864,2.34082,0.870363,2.18908,1,good,"[28798,30040,36393,54036,66685,66800,111138,123415,132705,139879,178574,178579,187209,187214,187016,187024,]"
2590,209471,246|0|7|0|0,26,13,13,0,0,0,31.8154,32,0.994231,1.20379,2.27409,2.18167,1,good,"[29185,30419,36096,53897,76252,79644,144098,147703,151462,153123,156862,160551,164911,]"
2589,209355,284|0|19|0|0,28,15,15,0,0,0,48.8711,30,1.62904,3.40862,1.0275,2.10942,1,good,"[29197,30428,36503,53804,66455,110852,123079,122900,132504,139656,178304,177995,177999,193356,193366,]"
2588,209321,9|0|29|0|0,26,13,13,0,0,0,10.6657,28,0.380919,1.20647,1.35132,2.19452,1,good,"[29124,30367,36541,53845,54114,66715,111169,123433,132808,194128,194121,196968,196973,]"
2587,209288,22|0|92|0|0,26,14,14,0,0,0,29.3359,29,1.01158,1.85433,0.435332,2.08819,1,good,"[28892,36410,53748,54011,66522,111112,110806,123047,132584,139821,178410,178411,186995,186998,]"
2586,209117,131|0|61|0|0,25,4,7,5,0,0,25.1967,17,1.48216,1.01454,2.06888,2.27186,0.571429,good,"[36550,37037,53877,54147,111216,161748,202077,]"
2585,208910,609|0|25|0|0,28,13,13,0,0,0,30.4842,34,0.896595,1.38466,2.47646,2.17333,1,good,"[29388,30614,36157,75885,76224,79617,82418,84602,147688,151443,155235,160504,163690,]"
2584,208751,158|0|70|0|0,22,11,11,0,0,0,45.7,30,1.52333,1.06656,2.86872,2.23279,1,good,"[75922,75835,79321,79260,82108,84619,86422,87899,155209,159007,162588,]"
2583,208727,664|0|60|0|0,28,13,13,0,0,0,23.5781,33,0.714488,1.03252,2.38779,2.05843,1,good,"[28205,35647,36182,75892,79622,82422,84605,147691,151446,155237,156852,160542,163715,]"
2582,208719,150|0|179|0|0,26,13,13,0,0,0,42.0081,34,1.23553,2.18247,2.72043,2.22226,1,good,"[30547,36167,75918,75831,79318,82434,84616,86419,151456,155247,159041,162610,163726,]"
2581,208702,157|0|9|0|0,26,12,12,0,0,0,22.7357,31,0.73341,1.30646,2.4976,2.26599,1,good,"[30549,36150,36672,75921,79636,82435,84618,147699,151457,155249,160520,163699,]"
2580,208671,306|0|19|0|0,27,14,14,0,0,0,50.8818,37,1.37518,1.92353,2.85248,2.21559,1,good,"[28170,29431,75946,75848,79272,82112,84632,86431,87904,155258,159049,159019,162616,162594,]"
2579,208337,44|0|5|0|0,14,8,8,0,0,0,20.9063,24,0.871096,1.03175,2.86527,2.04772,1,good,"[79243,82096,84326,86370,87832,87867,88781,88800,]"
2578,208267,505|0|145|0|0,24,12,12,0,0,0,26.1305,33,0.791834,1.83711,2.8138,2.11055,1,good,"[29371,30601,36178,75869,79285,82414,84593,86398,87885,155227,159029,162599,]"
2577,207957,393|0|21|0|0,27,13,13,0,0,0,34.359,35,0.981686,2.13608,2.59552,2.22467,1,good,"[30587,36177,36697,75952,79342,79657,82452,84637,86435,151468,155263,159052,163733,]"
2576,207915,318|0|32|0|0,26,14,14,0,0,0,36.7982,29,1.2689,1.01584,0.629916,2.21678,1,good,"[30233,36439,36957,54293,66797,111439,123573,132967,132790,139987,178850,178855,187388,187391,]"
2575,207878,174|0|57|0|0,29,17,17,0,0,0,45.2961,37,1.22422,1.5459,0.441786,2.25532,1,good,"[29927,36424,36937,54021,54264,66671,66781,111114,123389,123048,132585,139764,139701,178266,178270,186748,186752,]"
2574,207695,505|0|147|0|0,27,14,14,0,0,0,32.2124,36,0.894789,1.49242,2.57858,2.08321,1,good,"[29238,35614,36133,75870,76218,79612,82415,84594,147683,151390,151435,155184,160501,163685,]"
2573,207632,208|0|19|0|0,26,14,14,0,0,0,26.2366,30,0.874554,2.2743,0.744772,2.08355,1,good,"[29173,35958,36492,53780,66423,66549,110827,122886,132399,139580,177960,177965,186662,186664,]"
2572,207596,59|0|52|0|0,26,12,12,0,1,0,10.0728,25,0.402913,1.12444,1.37498,2.05936,1,good,"[29303,35566,36088,53612,66462,111170,123096,146776,194096,194109,196958,196949,]"
2571,207554,252|0|126|0|0,25,12,12,0,0,0,15.652,24,0.652166,1.96195,1.07633,2.09566,1,good,"[28970,36498,53783,66452,110850,122899,132410,139592,177994,177998,193355,193365,]"
2570,207507,363|0|65|0|0,21,10,10,0,0,0,22.2731,23,0.968397,1.21697,0.986187,2.10712,1,good,"[28760,36444,53786,66552,110833,122890,132402,139586,139531,177809,]"
2569,207471,460|0|12|0|0,29,14,14,0,0,0,21.3246,31,0.687889,1.18924,2.0657,2.08014,1,good,"[29226,36108,53649,53900,76216,111214,144083,147715,149380,153103,158105,161764,202129,202145,]"
2568,207410,318|0|260|0|0,25,12,12,1,0,0,26.573,24,1.10721,1.90313,0.21835,2.09383,1,good,"[28998,36441,53759,66527,111103,123050,132578,139814,178408,178409,186985,186987,]"
2567,207364,408|0|6|0|0,25,12,12,0,0,0,21.5088,30,0.716959,1.4008,2.30916,2.12887,1,good,"[29220,30460,36105,53648,76214,79607,144077,147673,151426,156814,160498,164858,]"
2566,207239,578|0|52|0|0,28,13,13,0,0,0,32.2493,27,1.19442,1.47291,1.68619,2.12044,1,good,"[29080,30331,36573,53855,66595,111183,123448,145745,150492,197833,197813,201175,201162,]"
2565,207184,408|0|232|0|0,24,11,11,0,0,0,22.91,27,0.848519,1.6261,2.31109,2.15174,1,good,"[29222,30462,36106,76215,79608,144079,147676,151427,156817,160499,164882,]"
2564,207152,614|0|8|0|0,26,12,12,0,0,0,25.9969,26,0.99988,1.20937,2.00772,2.12615,1,good,"[30496,36114,53890,76225,111216,144118,149389,153137,158111,161768,202173,202161,]"
2563,207131,552|0|242|0|0,27,13,13,1,0,0,24.9318,27,0.923399,1.15237,1.0775,2.16087,1,good,"[28824,30071,36465,54057,66553,110858,123084,122904,132405,177978,177984,193351,193343,]"
2562,207068,106|0|84|0|0,27,14,14,0,0,0,19.2794,30,0.642648,1.29087,1.08552,2.17104,1,good,"[28649,29904,36416,54047,66546,66690,110843,123075,132490,139653,177975,177981,193353,193363,]"
2561,207022,682|0|39|0|0,22,11,11,0,0,0,15.1346,25,0.605386,1.72917,0.995968,2.1497,1,good,"[29112,30359,36537,54061,66696,111155,123423,132707,139883,178592,178595,]"
2560,207008,147|0|6|0|0,28,16,16,0,0,0,26.1786,31,0.844471,1.24733,0.695426,2.14818,1,good,"[28674,29915,36420,54017,66681,111113,123404,132698,139929,139875,178561,178563,187289,187291,187203,187206,]"
2559,206979,318|0|135|0|0,25,13,13,0,0,0,16.2266,27,0.600984,4.41951,0.482223,2.17574,1,good,"[28996,30234,36440,54029,66682,111120,123058,132586,139768,178275,178278,186837,186839,]"
2558,206901,22|0|24|0|0,28,15,15,0,0,0,26.3501,32,0.823441,1.41152,1.04605,2.16909,1,good,"[28890,30136,36480,54043,66689,66805,111144,123419,132708,139938,139885,178590,178593,193407,193397,]"
2557,206807,283|0|111|0|0,25,13,13,0,0,0,40.9403,27,1.51631,1.6671,0.163633,2.20436,1,good,"[28983,30223,36436,54027,66674,111118,123049,132476,139695,178256,178262,186739,186743,]"
2556,206631,133|0|78|0|0,25,13,13,0,0,0,14.092,27,0.521928,1.25171,0.800917,2.00479,1,good,"[28925,35952,53776,66420,66547,110824,123063,132486,139776,178424,178429,187011,187020,]"
2555,206619,44|0|44|0|0,24,12,12,0,0,0,22.9314,24,0.955474,1.40151,-0.847105,2.23219,1,good,"[30142,36411,53984,66639,111321,123153,132530,139727,178325,178327,186772,186778,]"
2554,206594,420|0|63|0|0,24,12,12,0,0,0,14.1972,24,0.591552,1.06452,-0.344012,2.23704,1,good,"[30272,36450,54003,66663,111105,123188,132556,139682,178043,178046,186694,186697,]"
2553,206504,279|0|117|0|0,26,14,14,0,0,0,13.1395,26,0.505364,1.2101,-0.480395,2.24388,1,good,"[30220,36434,54026,66661,111357,123183,132548,139744,178357,178361,178034,178038,186687,186690,]"
2552,206480,578|0|15|0|0,31,16,16,0,0,0,42.9607,31,1.38583,1.44072,1.80057,2.01691,1,good,"[29260,36038,53627,66357,66474,110915,123115,145743,149387,154280,197781,197797,199901,199918,203341,203348,]"
2551,206391,540|0|59|0|0,26,12,12,0,0,0,29.4623,29,1.01594,1.15881,2.20292,2.01726,1,good,"[29247,35589,53650,76220,79613,110950,144087,147686,153109,156843,161767,164900,]"
2550,206330,188|0|25|0|0,29,16,16,0,0,0,38.1343,34,1.1216,2.05741,1.25444,2.0286,1,good,"[29168,36013,36554,53601,66339,66457,110867,123092,122919,132512,139789,139722,192576,192568,195061,195067,]"
2549,206282,335|0|51|0|0,25,12,13,0,0,0,22.4335,27,0.83087,1.28633,-0.566963,2.06032,0.923077,good,"[29006,35913,36443,53736,66392,111049,123006,132367,139554,177866,177871,186504,186512,]"
2548,206270,184|0|24|0|0,25,11,11,1,0,0,29.7944,25,1.19178,1.26452,1.12892,2.22637,1,good,"[30188,36486,36997,54302,66711,111455,123593,132797,139998,193419,193426,]"
2547,206265,228|0|25|0|0,26,14,14,0,0,0,21.7655,28,0.777338,1.51534,0.806207,2.06085,1,good,"[28963,35959,36495,53782,66425,110828,122887,132306,139526,177800,177804,186573,186575,186487,]"
2546,206210,69|0|29|0|0,26,14,14,0,0,0,26.8801,28,0.960005,2.28553,-0.47245,2.04409,1,good,"[28903,35892,36414,53725,66512,111036,123178,132544,139796,178492,178498,178355,186958,186961,]"
2545,206187,336|0|114|0|0,27,12,14,1,0,0,32.655,28,1.16625,1.08285,0.829752,2.03596,0.857143,good,"[29010,35971,36508,53785,66551,110832,123070,132601,139828,178572,178577,187211,187214,187014,]"
2544,206030,133|0|32|0|0,29,14,14,0,0,0,27.4377,35,0.783936,1.05489,2.40247,2.0591,1,good,"[29312,35631,36148,75827,76204,79594,82396,147659,151412,155244,155207,156831,160518,163698,]"
2543,205970,329|0|51|0|0,23,11,11,0,0,0,30.4529,31,0.982352,1.27208,2.96576,2.00829,1,good,"[28172,75851,79275,82115,84337,84583,86391,87879,88810,159021,162595,]"
2542,205919,44|0|2|0|0,24,11,11,1,0,0,37.8113,31,1.21972,1.18017,2.85491,2.20071,1,good,"[28212,29469,75812,79242,82095,84325,86369,87866,88799,158995,162580,]"
2541,205474,111|0|140|0|0,24,13,13,0,0,0,22.2378,30,0.74126,1.48087,-0.957714,2.10421,1,good,"[28651,29906,36300,53966,66493,66629,111304,123494,123144,132640,139837,178597,178531,]"
2540,205427,404|0|155|0|0,27,15,15,0,0,0,24.4151,32,0.762971,1.70591,-0.817454,2.15716,1,good,"[28562,29798,36319,53948,66500,66631,111311,111014,123148,132527,139667,178003,177992,186628,186630,]"
2539,205415,516|0|33|0|0,25,13,13,0,0,0,32.6489,27,1.20922,1.25423,-0.0102519,2.11075,1,good,"[28814,30056,36397,54006,66665,111108,123384,132677,139867,178535,178539,187181,187186,]"
